Date,sentiment_mean,sentiment_std,tweet_volume
2015-08-11,-0.5675675675675675,0.7110609316119058,148
2015-08-12,-0.1388888888888889,0.6777251833155947,72
2015-08-13,0.027777777777777776,0.3769131094343789,36
2015-08-14,-0.05,0.3889499341586926,40
2015-08-15,,,0
2015-08-16,,,0
2015-08-17,0.0,0.39735970711951313,39
2015-08-18,-0.15625,0.5741403110513958,32
2015-08-19,-0.6111111111111112,0.49441323247304414,36
2015-08-20,-0.5111111111111111,0.6613423753047564,45
2015-08-21,-0.5609756097560976,0.787205731429404,82
2015-08-22,,,0
2015-08-23,,,0
2015-08-24,-0.542713567839196,0.7155803418366555,199
2015-08-25,-0.07954545454545454,0.4847464299594291,88
2015-08-26,0.5285714285714286,0.7366478829940861,70
2015-08-27,0.42,0.6727949622466638,50
2015-08-28,-0.02857142857142857,0.38238526043109716,35
2015-08-29,,,0
2015-08-30,,,0
2015-08-31,-0.07142857142857142,0.5128997973197029,42
2015-09-01,-0.6153846153846154,0.7002746713858894,65
2015-09-02,0.32432432432432434,0.7281628459494003,111
2015-09-03,-0.2222222222222222,0.7654139963827326,45
2015-09-04,-0.3783783783783784,0.4916723926983716,37
2015-09-05,,,0
2015-09-06,,,0
2015-09-07,,,0
2015-09-08,0.30952380952380953,0.6803189796363367,42
2015-09-09,-0.3448275862068966,0.7620775882111482,58
2015-09-10,0.23076923076923078,0.7033640346998136,52
2015-09-11,0.11904761904761904,0.39523879490023844,42
2015-09-12,,,0
2015-09-13,,,0
2015-09-14,-0.02702702702702703,0.49924868477468143,37
2015-09-15,-0.02631578947368421,0.36663864714701355,38
2015-09-16,0.0,0.3779644730092272,29
2015-09-17,-0.5777777777777777,0.6904836542364177,45
2015-09-18,-0.024390243902439025,0.5695526699985165,41
2015-09-19,,,0
2015-09-20,,,0
2015-09-21,0.08333333333333333,0.3683941988065036,36
2015-09-22,-0.5714285714285714,0.5020964452534338,35
2015-09-23,0.05357142857142857,0.35263387436638777,56
2015-09-24,0.0425531914893617,0.5499978975655719,47
2015-09-25,-0.19047619047619047,0.45468269493990693,42
2015-09-26,,,0
2015-09-27,,,0
2015-09-28,-0.4358974358974359,0.7537580162747958,39
2015-09-29,-0.6164383561643836,0.6998042779215202,73
2015-09-30,0.021739130434782608,0.493924440230492,46
2015-10-01,-0.24390243902439024,0.5376098866686722,41
2015-10-02,0.0,0.5239368319955839,52
2015-10-03,,,0
2015-10-04,,,0
2015-10-05,-0.025,0.42290206176626033,40
2015-10-06,-0.16216216216216217,0.44180900307168386,37
2015-10-07,-0.024390243902439025,0.473698473612106,41
2015-10-08,-0.39473684210526316,0.63838790563844,38
2015-10-09,0.2127659574468085,0.623321056667811,47
2015-10-10,,,0
2015-10-11,,,0
2015-10-12,-0.05660377358490566,0.36242210513871603,53
2015-10-13,0.0,0.3429971702850177,35
2015-10-14,-0.42105263157894735,0.5987184036630071,38
2015-10-15,0.11428571428571428,0.4710082159536055,35
2015-10-16,-0.12121212121212122,0.5452966943311549,33
2015-10-17,,,0
2015-10-18,,,0
2015-10-19,0.0,0.24618298195866548,34
2015-10-20,0.3137254901960784,0.6477714435950808,51
2015-10-21,0.027777777777777776,0.29141145296750937,36
2015-10-22,0.6666666666666666,0.478713553878169,33
2015-10-23,0.5789473684210527,0.6931111999515808,95
2015-10-24,,,0
2015-10-25,,,0
2015-10-26,-0.22,0.7082603003566023,50
2015-10-27,0.07142857142857142,0.5584323503303426,42
2015-10-28,0.39215686274509803,0.8019583872633048,51
2015-10-29,0.4146341463414634,0.5466081666101211,41
2015-10-30,-0.08823529411764706,0.3788057036804223,34
2015-10-31,,,0
2015-11-01,,,0
2015-11-02,0.42857142857142855,0.5576059269303899,35
2015-11-03,0.25,0.686243566496721,44
2015-11-04,0.0,0.47140452079103173,37
2015-11-05,0.075,0.41679485207707245,40
2015-11-06,0.034482758620689655,0.32544020963805487,29
2015-11-07,,,0
2015-11-08,,,0
2015-11-09,-0.029411764705882353,0.3881029321172459,34
2015-11-10,-0.15,0.7696152885095854,40
2015-11-11,-0.07894736842105263,0.3587952022464205,38
2015-11-12,0.06666666666666667,0.2537081317024624,30
2015-11-13,-0.22,0.8400680244565232,50
2015-11-14,,,0
2015-11-15,,,0
2015-11-16,0.08,0.6337449432233953,50
2015-11-17,0.0,0.5423261445466404,35
2015-11-18,0.7,0.6076436202502,40
2015-11-19,0.2826086956521739,0.6884134248242555,46
2015-11-20,-0.07142857142857142,0.465758754003848,28
2015-11-21,,,0
2015-11-22,,,0
2015-11-23,0.0,0.5,41
2015-11-24,0.46153846153846156,0.554700196225229,39
2015-11-25,-0.03333333333333333,0.319841914974746,30
2015-11-26,,,0
2015-11-27,0.0,0.0,26
2015-11-28,,,0
2015-11-29,,,0
2015-11-30,0.11764705882352941,0.40933840799980475,34
2015-12-01,-0.08333333333333333,0.43915503282684,36
2015-12-02,-0.08108108108108109,0.2767247306920301,37
2015-12-03,0.0,0.5410017808004594,42
2015-12-04,0.4827586206896552,0.8427477887545571,58
2015-12-05,,,0
2015-12-06,,,0
2015-12-07,0.08108108108108109,0.5466249160062124,37
2015-12-08,-0.058823529411764705,0.3429971702850177,34
2015-12-09,-0.06818181818181818,0.6611381051492481,44
2015-12-10,-0.0625,0.4353345024601864,32
2015-12-11,-0.6818181818181818,0.6741998624632421,44
2015-12-12,,,0
2015-12-13,,,0
2015-12-14,-0.16842105263157894,0.6466383049467548,95
2015-12-15,-0.30952380952380953,0.7804968785767568,42
2015-12-16,0.10416666666666667,0.5152806850612228,48
2015-12-17,-0.13725490196078433,0.8250965481236061,51
2015-12-18,-0.625,0.6758832604956138,56
2015-12-19,,,0
2015-12-20,,,0
2015-12-21,0.05405405405405406,0.3287979746107146,37
2015-12-22,0.03225806451612903,0.4069292295344024,31
2015-12-23,0.1388888888888889,0.5426273532033236,36
2015-12-24,-0.1724137931034483,0.38442587221924474,29
2015-12-25,,,0
2015-12-26,,,0
2015-12-27,,,0
2015-12-28,-0.34285714285714286,0.6390644422470537,35
2015-12-29,0.07526881720430108,0.6466730767986204,93
2015-12-30,-0.5588235294117647,0.5609070830300027,34
2015-12-31,-0.5555555555555556,0.651920240520265,81
2016-01-01,,,0
2016-01-02,,,0
2016-01-03,,,0
2016-01-04,-0.019230769230769232,0.5045045954972344,52
2016-01-05,-0.5185185185185185,0.7200822998230955,54
2016-01-06,-0.5111111111111111,0.6948584624427357,45
2016-01-07,-0.5737704918032787,0.76286775598052,61
2016-01-08,-0.11627906976744186,0.5437656325319978,43
2016-01-09,,,0
2016-01-10,,,0
2016-01-11,0.10526315789473684,0.45258857184282847,38
2016-01-12,-0.07692307692307693,0.48038446141526137,39
2016-01-13,-0.4166666666666667,0.719973320284095,60
2016-01-14,0.18571428571428572,0.7079846297942098,70
2016-01-15,-0.5869565217391305,0.6856006922245222,46
2016-01-16,,,0
2016-01-17,,,0
2016-01-18,,,0
2016-01-19,0.038461538461538464,0.592817746735576,52
2016-01-20,0.014285714285714285,0.5245524563884013,70
2016-01-21,-0.12,0.5938459911664721,50
2016-01-22,0.4107142857142857,0.757430722047435,56
2016-01-23,,,0
2016-01-24,,,0
2016-01-25,-0.4418604651162791,0.7336252313453001,43
2016-01-26,-0.08333333333333333,0.4535126887588133,48
2016-01-27,-0.45,0.8114644639607986,60
2016-01-28,-0.047619047619047616,0.43908890995771155,42
2016-01-29,0.2777777777777778,0.6845096486679328,54
2016-01-30,,,0
2016-01-31,,,0
2016-02-01,-0.288135593220339,0.5268922371541916,59
2016-02-02,-0.5,0.7510676161988109,40
2016-02-03,0.16,0.5841442371503107,50
2016-02-04,-0.11904761904761904,0.5037605389507488,42
2016-02-05,-0.45454545454545453,0.7892373679037397,55
2016-02-06,,,0
2016-02-07,,,0
2016-02-08,-0.061224489795918366,0.4285714285714286,49
2016-02-09,-0.07317073170731707,0.41171858729228056,41
2016-02-10,-0.18604651162790697,0.6638923447398744,43
2016-02-11,-0.19047619047619047,0.6712963519208238,42
2016-02-12,0.02857142857142857,0.5680572819973811,35
2016-02-13,,,0
2016-02-14,,,0
2016-02-15,,,0
2016-02-16,0.08888888888888889,0.5144380085554183,45
2016-02-17,0.19047619047619047,0.5054867366041313,42
2016-02-18,-0.3877551020408163,0.7587359699584854,49
2016-02-19,-0.06896551724137931,0.25788071477756375,29
2016-02-20,,,0
2016-02-21,,,0
2016-02-22,0.06666666666666667,0.3651483716701107,30
2016-02-23,-0.7380952380952381,0.4967957724145469,42
2016-02-24,0.05660377358490566,0.5340373920797422,53
2016-02-25,0.05714285714285714,0.5392182327416316,35
2016-02-26,-0.058823529411764705,0.23883257361061286,34
2016-02-27,,,0
2016-02-28,,,0
2016-02-29,0.0,0.4140393356054125,36
2016-03-01,0.12280701754385964,0.8033451366139608,57
2016-03-02,-0.03125,0.4003526671130294,32
2016-03-03,0.25,0.5080005080007619,32
2016-03-04,0.38636363636363635,0.7537783614444091,44
2016-03-05,,,0
2016-03-06,,,0
2016-03-07,-0.02564102564102564,0.36180683179807765,39
2016-03-08,0.030303030303030304,0.4666937221594376,33
2016-03-09,-0.03125,0.1767766952966369,32
2016-03-10,-0.075,0.34990841292529307,40
2016-03-11,0.6428571428571429,0.4879500364742666,28
2016-03-12,,,0
2016-03-13,,,0
2016-03-14,0.12903225806451613,0.4994620762294149,31
2016-03-15,0.5882352941176471,0.5569204860727307,34
2016-03-16,0.35135135135135137,0.6331673561554646,37
2016-03-17,0.058823529411764705,0.42220033092074905,34
2016-03-18,-0.09375,0.39015092199748014,32
2016-03-19,,,0
2016-03-20,,,0
2016-03-21,0.0,0.4879500364742666,43
2016-03-22,0.28205128205128205,0.686283582198847,39
2016-03-23,-0.03333333333333333,0.18257418583505536,30
2016-03-24,0.03125,0.40035266711302936,32
2016-03-25,,,0
2016-03-26,,,0
2016-03-27,,,0
2016-03-28,-0.1,0.30512857662936466,30
2016-03-29,0.2653061224489796,0.8606080748537056,49
2016-03-30,0.5945945945945946,0.4977426521283341,37
2016-03-31,0.034482758620689655,0.32544020963805487,29
2016-04-01,0.3611111111111111,0.5426273532033234,36
2016-04-02,,,0
2016-04-03,,,0
2016-04-04,0.4473684210526316,0.6856588238764245,38
2016-04-05,0.018518518518518517,0.41165752118105847,54
2016-04-06,0.40540540540540543,0.5990482942625402,37
2016-04-07,-0.047619047619047616,0.6228330611547235,42
2016-04-08,0.029411764705882353,0.3881029321172459,34
2016-04-09,,,0
2016-04-10,,,0
2016-04-11,-0.027777777777777776,0.506309397848002,36
2016-04-12,0.24324324324324326,0.6833498130291447,37
2016-04-13,0.38235294117647056,0.6969503213613096,34
2016-04-14,0.0,0.2672612419124244,29
2016-04-15,-0.11363636363636363,0.6547113367438263,44
2016-04-16,,,0
2016-04-17,,,0
2016-04-18,-0.225,0.6597396533909496,40
2016-04-19,0.027777777777777776,0.4463253849002421,36
2016-04-20,-0.02564102564102564,0.5843205450138101,39
2016-04-21,0.058823529411764705,0.3429971702850177,34
2016-04-22,-0.02702702702702703,0.3716693935988517,37
2016-04-23,,,0
2016-04-24,,,0
2016-04-25,0.0,0.3713906763541037,30
2016-04-26,-0.15151515151515152,0.565752381856018,33
2016-04-27,-0.40350877192982454,0.8207063404428575,57
2016-04-28,-0.5833333333333334,0.7431419023347088,60
2016-04-29,-0.38636363636363635,0.7222673952732751,44
2016-04-30,,,0
2016-05-01,,,0
2016-05-02,-0.1891891891891892,0.3970612769556579,37
2016-05-03,0.047619047619047616,0.6228330611547235,42
2016-05-04,-0.21428571428571427,0.7168941917953898,42
2016-05-05,-0.4857142857142857,0.5070925528371099,35
2016-05-06,-0.08108108108108109,0.6822502953209075,37
2016-05-07,,,0
2016-05-08,,,0
2016-05-09,0.0625,0.3535533905932738,32
2016-05-10,-0.11428571428571428,0.5826626797035552,35
2016-05-11,-0.45161290322580644,0.5058794110206737,31
2016-05-12,-0.5789473684210527,0.7057763815486316,57
2016-05-13,-0.02631578947368421,0.36663864714701355,38
2016-05-14,,,0
2016-05-15,,,0
2016-05-16,0.3269230769230769,0.6779772061109675,52
2016-05-17,-0.02702702702702703,0.4992486847746815,37
2016-05-18,-0.05714285714285714,0.2355041079768028,35
2016-05-19,0.0,0.36514837167011077,31
2016-05-20,0.1,0.4025778999364488,30
2016-05-21,,,0
2016-05-22,,,0
2016-05-23,0.0,0.4140393356054125,36
2016-05-24,-0.06060606060606061,0.4286165199944132,33
2016-05-25,0.16216216216216217,0.6015495506289252,37
2016-05-26,-0.075,0.5256253906367645,40
2016-05-27,-0.0625,0.3535533905932738,32
2016-05-28,,,0
2016-05-29,,,0
2016-05-30,,,0
2016-05-31,0.0,0.3429971702850177,35
2016-06-01,-0.5151515151515151,0.6671399834935376,33
2016-06-02,-0.34375,0.5453247035098122,32
2016-06-03,0.07142857142857142,0.26226526415648105,28
2016-06-04,,,0
2016-06-05,,,0
2016-06-06,-0.0625,0.6139903313441727,64
2016-06-07,0.0,0.4629100498862757,29
2016-06-08,0.10714285714285714,0.41626965212518585,28
2016-06-09,0.08571428571428572,0.4453305825239183,35
2016-06-10,-0.32142857142857145,0.4755948656056709,28
2016-06-11,,,0
2016-06-12,,,0
2016-06-13,-0.4878048780487805,0.7114053422456215,41
2016-06-14,-0.02702702702702703,0.37166939359885165,37
2016-06-15,-0.029411764705882353,0.30002970738235735,34
2016-06-16,-0.02702702702702703,0.3716693935988517,37
2016-06-17,-0.7142857142857143,0.5724780279076,35
2016-06-18,,,0
2016-06-19,,,0
2016-06-20,0.05555555555555555,0.531544619519079,36
2016-06-21,-0.02702702702702703,0.3716693935988517,37
2016-06-22,0.05555555555555555,0.4101877231877719,36
2016-06-23,-0.13333333333333333,0.3457459036417604,30
2016-06-24,-0.6511627906976745,0.686041819155452,43
2016-06-25,,,0
2016-06-26,,,0
2016-06-27,-0.5405405405405406,0.6052820552158855,37
2016-06-28,0.14492753623188406,0.4933487705241234,69
2016-06-29,0.06896551724137931,0.25788071477756375,29
2016-06-30,0.027777777777777776,0.3769131094343789,36
2016-07-01,0.0,0.2581988897471611,31
2016-07-02,,,0
2016-07-03,,,0
2016-07-04,,,0
2016-07-05,-0.3793103448275862,0.5614899250748772,29
2016-07-06,-0.15151515151515152,0.4416738135499517,33
2016-07-07,0.034482758620689655,0.49876695250026737,29
2016-07-08,0.17857142857142858,0.6118321864193026,28
2016-07-09,,,0
2016-07-10,,,0
2016-07-11,0.034482758620689655,0.3254402096380548,29
2016-07-12,0.0,0.408248290463863,25
2016-07-13,-0.03571428571428571,0.1889822365046136,28
2016-07-14,0.4473684210526316,0.6856588238764245,38
2016-07-15,0.03571428571428571,0.1889822365046136,28
2016-07-16,,,0
2016-07-17,,,0
2016-07-18,0.3888888888888889,0.598940864134481,36
2016-07-19,0.038461538461538464,0.34418242032610913,26
2016-07-20,0.0,0.2773500981126145,27
2016-07-21,0.05405405405405406,0.43453303204962873,74
2016-07-22,-0.034482758620689655,0.18569533817705186,29
2016-07-23,,,0
2016-07-24,,,0
2016-07-25,0.025,0.42290206176626033,40
2016-07-26,-0.19444444444444445,0.6242455764220838,36
2016-07-27,0.7560975609756098,0.5822580100298341,41
2016-07-28,0.4090909090909091,0.7011479099365495,66
2016-07-29,-0.03571428571428571,0.42879183045206665,28
2016-07-30,,,0
2016-07-31,,,0
2016-08-01,0.5405405405405406,0.6495551723463696,37
2016-08-02,-0.125,0.5633007121491082,40
2016-08-03,0.41935483870967744,0.6720215050322471,31
2016-08-04,0.038461538461538464,0.34418242032610913,26
2016-08-05,0.6176470588235294,0.49327021805638166,34
2016-08-06,,,0
2016-08-07,,,0
2016-08-08,0.3225806451612903,0.5992827253861374,31
2016-08-09,0.03571428571428571,0.42879183045206665,28
2016-08-10,-0.1,0.4025778999364489,30
2016-08-11,0.0,0.0,29
2016-08-12,0.0,0.0,26
2016-08-13,,,0
2016-08-14,,,0
2016-08-15,0.5882352941176471,0.49955416843564227,34
2016-08-16,-0.034482758620689655,0.32544020963805487,29
2016-08-17,-0.034482758620689655,0.32544020963805487,29
2016-08-18,-0.04,0.2,25
2016-08-19,-0.0625,0.24593468841898236,32
2016-08-20,,,0
2016-08-21,,,0
2016-08-22,0.03225806451612903,0.31452302170555924,31
2016-08-23,0.0,0.2773500981126146,27
2016-08-24,-0.10344827586206896,0.40925259281898757,29
2016-08-25,0.0,0.3651483716701107,31
2016-08-26,0.05714285714285714,0.33806170189140666,35
2016-08-27,,,0
2016-08-28,,,0
2016-08-29,-0.03333333333333333,0.4138409933973337,30
2016-08-30,-0.20689655172413793,0.49130368444051736,29
2016-08-31,-0.022727272727272728,0.1507556722888818,44
2016-09-01,0.12903225806451613,0.49946207622941485,31
2016-09-02,0.36666666666666664,0.668675135459372,30
2016-09-03,,,0
2016-09-04,,,0
2016-09-05,,,0
2016-09-06,0.07407407407407407,0.26688025634181184,27
2016-09-07,0.11428571428571428,0.5826626797035552,35
2016-09-08,-0.15,0.6621642835894568,40
2016-09-09,0.0,0.7302967433402214,46
2016-09-10,,,0
2016-09-11,,,0
2016-09-12,0.11320754716981132,0.724844210277432,53
2016-09-13,0.6944444444444444,0.5766625378327281,36
2016-09-14,0.6984126984126984,0.6126336756017504,63
2016-09-15,0.8095238095238095,0.5054867366041315,42
2016-09-16,0.07894736842105263,0.3587952022464205,38
2016-09-17,,,0
2016-09-18,,,0
2016-09-19,0.15217391304347827,0.4698648176442916,46
2016-09-20,-0.058823529411764705,0.3429971702850177,34
2016-09-21,0.06060606060606061,0.3481553119113957,33
2016-09-22,0.32142857142857145,0.5479640045336466,28
2016-09-23,-0.08163265306122448,0.6719602757938138,49
2016-09-24,,,0
2016-09-25,,,0
2016-09-26,-0.027777777777777776,0.506309397848002,36
2016-09-27,-0.037037037037037035,0.19245008972987526,27
2016-09-28,0.3,0.534983080621924,30
2016-09-29,-0.13157894736842105,0.4140147948511246,38
2016-09-30,0.36363636363636365,0.5487589303477107,33
2016-10-01,,,0
2016-10-02,,,0
2016-10-03,0.038461538461538464,0.19611613513818402,26
2016-10-04,0.08823529411764706,0.3788057036804224,34
2016-10-05,0.07142857142857142,0.26226526415648105,28
2016-10-06,0.22,0.5066899385990914,50
2016-10-07,0.06896551724137931,0.3713906763541037,29
2016-10-08,,,0
2016-10-09,,,0
2016-10-10,0.631578947368421,0.5413223364846866,38
2016-10-11,-0.0975609756097561,0.43616957991018174,41
2016-10-12,0.16666666666666666,0.6477192523656045,30
2016-10-13,0.0,0.24618298195866545,34
2016-10-14,0.21428571428571427,0.49867549436206376,28
2016-10-15,,,0
2016-10-16,,,0
2016-10-17,-0.034482758620689655,0.18569533817705186,29
2016-10-18,0.0,0.0,26
2016-10-19,-0.05660377358490566,0.5689090213741305,53
2016-10-20,0.03571428571428571,0.33134326579600165,28
2016-10-21,0.0,0.0,25
2016-10-22,,,0
2016-10-23,,,0
2016-10-24,0.4230769230769231,0.5038314736557788,26
2016-10-25,0.10714285714285714,0.314970394174356,28
2016-10-26,0.0,0.6984302957695782,42
2016-10-27,-0.05714285714285714,0.3380617018914066,35
2016-10-28,0.02857142857142857,0.38238526043109716,35
2016-10-29,,,0
2016-10-30,,,0
2016-10-31,0.034482758620689655,0.18569533817705186,29
2016-11-01,-0.04081632653061224,0.7626484465736652,49
2016-11-02,-0.06666666666666667,0.3651483716701107,30
2016-11-03,-0.47368421052631576,0.6872130204089778,38
2016-11-04,-0.28205128205128205,0.646802579036535,39
2016-11-05,,,0
2016-11-06,,,0
2016-11-07,0.1,0.30512857662936466,30
2016-11-08,-0.013513513513513514,0.3879430562381244,74
2016-11-09,-0.061224489795918366,0.5555838995037159,49
2016-11-10,-0.6231884057971014,0.6881657049800262,69
2016-11-11,-0.14634146341463414,0.47754453246561707,41
2016-11-12,,,0
2016-11-13,,,0
2016-11-14,-0.42857142857142855,0.7593572127947272,56
2016-11-15,0.02857142857142857,0.38238526043109716,35
2016-11-16,-0.017857142857142856,0.5556673769137735,56
2016-11-17,0.030303030303030304,0.3046358979224712,33
2016-11-18,-0.03571428571428571,0.33134326579600165,28
2016-11-19,,,0
2016-11-20,,,0
2016-11-21,0.02631578947368421,0.36663864714701355,38
2016-11-22,0.0,0.3779644730092272,29
2016-11-23,0.03333333333333333,0.4138409933973336,30
2016-11-24,,,0
2016-11-25,0.03571428571428571,0.1889822365046136,28
2016-11-26,,,0
2016-11-27,,,0
2016-11-28,-0.034482758620689655,0.32544020963805487,29
2016-11-29,0.0,0.4472135954999579,71
2016-11-30,-0.24324324324324326,0.6833498130291448,37
2016-12-01,-0.21621621621621623,0.6722737180285661,37
2016-12-02,-0.06451612903225806,0.4423787118874311,31
2016-12-03,,,0
2016-12-04,,,0
2016-12-05,-0.027777777777777776,0.6087979308727328,36
2016-12-06,0.0,0.2626128657194451,30
2016-12-07,-0.05263157894736842,0.3244428422615251,38
2016-12-08,0.027777777777777776,0.506309397848002,36
2016-12-09,0.5238095238095238,0.5942035143723492,42
2016-12-10,,,0
2016-12-11,,,0
2016-12-12,-0.09523809523809523,0.5763435547895915,42
2016-12-13,0.55,0.5523841101337049,40
2016-12-14,-0.13333333333333333,0.34574590364176044,30
2016-12-15,0.09090909090909091,0.5222329678670934,33
2016-12-16,-0.037037037037037035,0.19245008972987526,27
2016-12-17,,,0
2016-12-18,,,0
2016-12-19,0.058823529411764705,0.6000594147647146,34
2016-12-20,-0.07407407407407407,0.38490017945975047,27
2016-12-21,0.04,0.2,25
