Date,Close,High,Low,Open,Volume,log_ret,candle_ratio,volatility_10,volatility_20,volatility_63,ATR_14,RSI_14,CCI_20,OBV,VWAP,EMA_12,EMA_26,MACD_line
2015-04-24,29.05702209472656,29.13508576665192,28.82283448219716,29.10386097853111,178103600,0.004693077389078315,-0.15000381467233567,0.16174740128333542,0.17630260809624598,0.23952218021917082,0.46450757753413036,61.724980100087734,216.31096783487584,3945930800.0,29.00498078119188,28.46670292962314,28.25217855009948,0.21452437952365955
2015-04-27,29.585622787475582,29.69268215143176,29.25106993241971,29.509791623775687,387816800,0.018028348173654507,0.17171436938393722,0.17682553362243297,0.18015664833128342,0.24155379652361111,0.4767327546177783,66.79799460886137,273.57046165964005,4333747600.0,29.509791623775683,28.638844446215824,28.350952197312523,0.2878922489033009
2015-04-28,29.119474411010746,30.00715353104131,28.89867174682491,29.98931371036218,475696000,-0.015881352598972942,-0.7847123080748979,0.20078943015329065,0.17432541764290505,0.2318804650560603,0.5218576853033943,59.32996696104067,185.83822206022265,3858051600.0,29.34176656295899,28.712787517722735,28.407879768697576,0.3049077490251584
2015-04-29,28.691251754760746,29.34920500040265,28.615420593594692,29.030266256132062,253544400,-0.014814914700997495,-0.46200832046304413,0.22033219295052722,0.1734851110923246,0.20905469624314343,0.5369953082680061,53.421329626012934,86.18272626800966,3604507200.0,28.88529244958603,28.70947432342089,28.428870286183738,0.28060403723715055
2015-04-30,27.912851333618164,28.691243585622253,27.78572135720705,28.691243585622253,332781600,-0.02750505534162606,-0.8596059020730926,0.2636043328557174,0.20199745181992002,0.20878396440306587,0.563319243216984,44.70577615608221,-56.3299351417767,3271725600.0,28.129938758815822,28.586916940374316,28.39064666006777,0.19627028030654614
2015-05-01,28.76038360595703,29.0235668681477,27.946306621803032,28.12473373133924,234050400,0.029911666889882227,0.5900615721917349,0.29675981046110805,0.2262482792292697,0.21423695374547821,0.6024189783107377,53.58502564074025,21.518249301950377,3505776000.0,28.576752365302585,28.613604119694735,28.41803458198549,0.19556953770924324
2015-05-04,28.70462417602539,29.121702236013707,28.60648816191049,28.883052983211893,203953200,-0.0019406400375947541,-0.3463197458203693,0.27703542597218556,0.21972859263715477,0.2131972695320288,0.596190056581629,52.98222535144615,58.99248404663114,3301822800.0,28.810938191316527,28.627607205284065,28.439263440803263,0.18834376448080192
2015-05-05,28.05782699584961,28.64886887568983,28.053365339233785,28.58195763943982,197085600,-0.022790600572596187,-0.8801469873872031,0.30076423713340744,0.23185672940112365,0.21859356189326784,0.6001235408823415,46.454099329534095,-45.383604024096044,3104737200.0,28.25335373692441,28.539948711524918,28.411008889325213,0.12893982219970468
2015-05-06,27.88163185119629,28.269712636977108,27.513623417372457,28.227335402903112,288564000,-0.006299514902723402,-0.4572258706288484,0.29069077795983955,0.23265890716760895,0.21864807968255517,0.6112639465053636,44.83351503434851,-110.72728767630943,2816173200.0,27.88832263518195,28.438669194551284,28.37179577538974,0.06687341916154566
2015-05-07,28.05409049987793,28.23774326417736,27.776370351927294,27.944345503740124,175763600,0.006166334781852356,0.2378661452025682,0.28877508440680927,0.2320671330209319,0.21854473173202396,0.6005574440585567,46.790174038486576,-84.73986716797799,2991936800.0,28.022734705327526,28.379503241524613,28.348262051277754,0.031241190246859674
2015-05-08,28.5826473236084,28.5826473236084,28.244456933474385,28.3721179576171,222201600,0.018665346540333694,0.622517292427716,0.30718720740297056,0.24127887322345168,0.22062019286315637,0.5954145426065505,52.366448996212725,-5.319907559698162,3214138400.0,28.469917193563724,28.41075617722981,28.365623923302245,0.04513225392756581
2015-05-11,28.291486740112305,28.569205099876047,28.13694909786364,28.53113115312036,168143200,-0.010238859260648159,-0.5544038992920107,0.28871408873187,0.2441304156518815,0.22150702366206454,0.5847205199735654,49.30140164304622,-30.28730490878267,3045995200.0,28.332546979284,28.392407033057886,28.36013228010299,0.032274752954894126
2015-05-12,28.19070053100586,28.41690575908945,27.95553471752493,28.13022854069088,192640000,-0.003568782334584686,0.131070190512864,0.2816200620346959,0.24396268779247834,0.21858865679780445,0.5759098429443478,48.24865826887187,-56.9266202545578,2853355200.0,28.18771366920674,28.36137526351142,28.34758178016987,0.01379348334154784
2015-05-13,28.22206115722656,28.486342089006992,28.190705937246797,28.25341637720633,138776800,0.0011118274841632747,-0.1060601681935244,0.27455385775581437,0.24360072115017364,0.2137129238432992,0.5558906797341182,48.616326998718996,-36.802635595930624,2992132000.0,28.299703061160116,28.33994232408298,28.338283956248144,0.001658367834835417
2015-05-14,28.880521774291992,28.880521774291992,28.479622656033424,28.53561436300858,180814000,0.023063398199662632,0.8603346716790649,0.2580696374751134,0.25620927723518655,0.21718143933030057,0.5632171038292121,55.72831329299752,41.82998694993561,3172946000.0,28.746888734872467,28.423108393345906,28.37844972054769,0.044658672798217225
2015-05-15,28.840211868286133,29.00146827165292,28.71479098065927,28.907402605932774,152832000,-0.001396722114054505,-0.23437760770569266,0.21173878730188606,0.2521169924648538,0.21701411141252536,0.5434642600552435,55.224391237147394,54.313063604768416,3020114000.0,28.852157040199444,28.487278158721324,28.41265432408387,0.07462383463745326
2015-05-18,29.158241271972656,29.276943414923643,28.748381575241645,28.75286186859711,203531600,0.010966933564831027,0.7669479196974164,0.21778126321852806,0.24259888751037328,0.21778469623106006,0.5423998014571546,58.41903342019733,83.82462465417869,3223645600.0,29.061188754045983,28.590503253067684,28.467882986890448,0.1226202661772362
2015-05-19,29.131372451782227,29.312785069878043,29.03506492050052,29.27023081773937,178532800,-0.0009219077079762883,-0.499993847289725,0.17219092803768443,0.24148972885772707,0.2173862507834425,0.5234941120228952,58.04225070371507,90.74468803133675,3045112800.0,29.1597408140536,28.673713899023767,28.51703035466021,0.15668354436355614
2015-05-20,29.12912368774414,29.33517274939842,28.96786730602124,29.11568622551097,145819600,-7.7196872262153e-05,0.03658389080657274,0.16468747427680117,0.23734947982204696,0.2173357255850004,0.5123377785482013,58.00852908349176,79.17482173713027,2899293200.0,29.1440545810546,28.743776943442285,28.562370601555315,0.18140634188696936
2015-05-21,29.427003860473636,29.48075713398518,29.07761612630576,29.131369399817302,158921600,0.010174263729600508,0.7333276819395775,0.16711780689582953,0.23829971233246405,0.217673066433153,0.5045380092004311,61.222393699892365,101.10629295324316,3058214800.0,29.328459040254856,28.848888776831725,28.62641750962334,0.22247126720838395
2015-05-22,29.6845703125,29.780877852980467,29.429248192744264,29.474044305040422,182384000,0.008714641276299062,0.5987151576410237,0.15061509033870318,0.23958016980377736,0.2117119915549361,0.4937762937223168,63.802166450321195,135.61891334864387,3240598800.0,29.631565452741583,28.977455166934536,28.704799198725315,0.27265596820922156
2015-05-26,29.03057861328125,29.767431377512352,28.91859520135844,29.69800220891421,282790400,-0.02227768331356561,-0.7862808093984228,0.18918307836892886,0.24440785370390944,0.21602033613353808,0.5191377138960023,53.982034442725954,80.70487821183562,2957808400.0,29.238868397384014,28.98562800483403,28.72893100721094,0.2566969976230915
2015-05-27,29.572586059570312,29.621859047780447,29.126894144574283,29.191843037689388,183332800,0.018498076153935727,0.7692323625667995,0.2011575219631348,0.24699823394600826,0.21281055172374955,0.5242907653676591,59.540108332457024,110.04313185521366,3141141200.0,29.44044641730835,29.075929244024227,28.791423974052375,0.2845052699718522
2015-05-28,29.514345169067383,29.552419115666552,29.362049382670712,29.532262923489736,122933200,-0.0019713634860893947,-0.0941208150076266,0.2033179871630833,0.24036687439156684,0.21142884744902574,0.501879759048512,58.71940539559988,104.47630870260566,3018208000.0,29.476271222468217,29.14337784787702,28.844973692201634,0.29840415567538514
2015-05-29,29.178394317626957,29.44043506251689,29.093285840368598,29.3911620933107,203538000,-0.01144790730036016,-0.612900050206236,0.18823375909128803,0.2206969274995215,0.21046399274707164,0.49610687116638863,54.0880302996388,63.70847624561689,2814670000.0,29.23737174017081,29.148764997069318,28.869671516307214,0.2790934807621035
2015-06-01,29.23662757873535,29.42700074532244,29.12688602261133,29.178397435025925,128451200,0.0019937775766720733,0.1940262816279047,0.18778076438493288,0.19498256883793297,0.21028615318175917,0.48210743199101164,54.7542026477448,61.46735818889734,2943121200.0,29.26350478222304,29.16228231732563,28.896853446857445,0.26542887046818464
2015-06-02,29.10672950744629,29.263505598366184,28.963390878967747,29.08433145840239,134670400,-0.00445289035166585,0.07463162449611292,0.18155499988102436,0.19565728956919648,0.21045973170894433,0.46910795252011345,52.909975086077374,36.3059661688345,2808450800.0,29.111208661593405,29.15373573119035,28.91239982171588,0.24133590947446848
2015-06-03,29.14256477355957,29.32621922681494,29.09329179426973,29.26350878362112,123934000,0.0012304104651073011,-0.5192347193286327,0.18162915765889676,0.17489130203598105,0.21005421707516228,0.4522379153790487,53.37652094744201,42.622725263592145,2932384800.0,29.187358598214747,29.152017122324075,28.929449077408005,0.22256804491606985
2015-06-04,28.97234535217285,29.245585121263076,28.87156097577843,29.02161832151451,153800400,-0.0058580459919475025,-0.13173740234821388,0.18403455110625908,0.17462371583955977,0.20759779920392757,0.44665121752944864,50.801814024758265,12.011920466064288,2778584400.0,29.02983048307145,29.12437531153158,28.932626579242438,0.1917487322891418
2015-06-05,28.813331604003903,29.04625902333937,28.748382726330405,29.003704778414857,142507200,-0.005503583514613997,-0.6391014535984527,0.17508953752819073,0.17576830000087582,0.20792364950858902,0.4360244374922713,48.45062694457785,-27.372596411697902,2636077200.0,28.86932445122456,29.0765224334504,28.923789914409955,0.15273251904044471
2015-06-08,28.62296295166016,28.938757017532883,28.40571484258142,28.869324426182363,210699200,-0.006628886870800876,-0.4621800789865019,0.1651976814619193,0.16531200846910998,0.2082258009459116,0.4429542758822135,45.72238852597626,-75.65795665855059,2425378000.0,28.65581160392482,29.006744051636517,28.901506435687747,0.10523761594877001
2015-06-09,28.53785514831543,28.68567408707936,28.134715850173816,28.37659874556621,224301600,-0.0029778393334813913,0.2926835319767917,0.12858997153712884,0.1612659330404011,0.20390143802876612,0.4506688445267371,44.51553883625408,-123.03683721185355,2201076400.0,28.452748361856198,28.934607297279427,28.874569303289796,0.06003799398963139
2015-06-10,28.864845275878903,28.967868100801432,28.63415801258252,28.64983562186176,156349200,0.01139297148312357,0.6443007317060683,0.0988246227092237,0.1650418904086516,0.20140803008507843,0.44919342366668463,49.97853190908558,-56.86464719198244,2357425600.0,28.822290463087626,28.923874678602424,28.873849004963063,0.050025673639360946
2015-06-11,28.79989051818848,29.155996916506165,28.775254033039708,28.932030112412694,141563600,-0.002252842548154721,-0.3470572923678946,0.09879875537453611,0.16549229233281817,0.19850236729078893,0.44430409936666837,48.94754953323392,-48.84956240178318,2215862000.0,28.910380489244783,28.904800192384894,28.868370598535314,0.036429593849579334
2015-06-12,28.481853485107425,28.74165575625706,28.468416025817213,28.71030054542601,147544800,-0.011104421021224109,-0.8360682392375389,0.0979341600387707,0.1487026816749703,0.19931798905713433,0.4362448417241397,44.145709806777454,-139.40066783921478,2068317200.0,28.563975089060566,28.83973146818836,28.83973970124436,-8.233055996953453e-06
2015-06-15,28.425865173339844,28.497534479294885,28.154865556799507,28.242212470034367,175955600,-0.0019676884314492327,0.5359479405604802,0.09491187710112518,0.14875222025591733,0.19824313686897363,0.42956084749351386,43.3396514546301,-168.95940809000433,1892361600.0,28.359421736478076,28.776059730519357,28.809082328806987,-0.03302259828762999
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400,0.005343623855673663,0.3851360407452004,0.10259973292254061,0.14415906126590727,0.19575119239607527,0.4225543563340019,46.21654900336277,-113.69557207014644,2018338000.0,28.505006685822533,28.745614982596155,28.791977628081916,-0.04636264548576108
2015-06-17,28.51097679138184,28.64087624799022,28.38555421058821,28.605042445428637,131672400,-0.002353936387923472,-0.3684196436936985,0.10117133613689758,0.1442377479120342,0.1945120750530153,0.4106091906960025,45.12791294511001,-97.89353401298236,1886665600.0,28.512469083320088,28.709516799332416,28.771162751289317,-0.06164595195690126
2015-06-18,28.64087677001953,28.737182572460277,28.49305955507052,28.49529970174996,141628800,0.0045457914042348335,0.5963266791723619,0.10405212742461979,0.145589626824438,0.1941230776616654,0.39871732117412784,47.69310471275331,-67.42774003683878,2028294400.0,28.623706299183443,28.69895679482274,28.761511937861926,-0.06255514303918375
2015-06-19,28.35420036315918,28.627440169415465,28.3094076806092,28.602803681393585,218867600,-0.010059774945191613,-0.7816915786419775,0.11162704766863753,0.1429701761814936,0.19350479857680175,0.3939138760481423,42.924007482542514,-96.04755229621271,1809426800.0,28.430349404394615,28.645917343797578,28.731340710106167,-0.08542336630858927
2015-06-22,28.580411911010746,28.6811963172324,28.461709745410968,28.553535271943563,136157200,0.007946404802463114,0.12245231607630669,0.11710912247756705,0.14224090866029468,0.1930489108397512,0.3891340244785049,47.39415717963796,-61.46952616384494,1945584000.0,28.574439324551367,28.635839584907295,28.72016079906206,-0.08432121415476601
2015-06-23,28.45051002502441,28.58041121425157,28.416914654192357,28.5512961375206,121075600,-0.004555497481932846,-0.6164417921679033,0.11843654183202895,0.12086348311970926,0.19309183287032405,0.3730171125027823,45.20469471703446,-73.79827855964523,1824508400.0,28.482611964489447,28.607327344925313,28.700186667651863,-0.09285932272655018
2015-06-24,28.692392349243164,29.07089686012433,28.47066565345941,28.49082184910729,221123600,0.00846592521020506,0.33582142663968473,0.11101980822778015,0.10336780575220056,0.18605740759223488,0.3906863784025777,49.85041837935887,-10.980918769359796,2045632000.0,28.744651620942303,28.620414268666522,28.6996093107327,-0.07919504206617844
2015-06-25,28.55576515197754,28.936508003844853,28.55576515197754,28.86036011696378,127752400,-0.0047731652031575145,-0.8000017951548805,0.11277790090243377,0.10400983145222988,0.18592521610941695,0.38997612650720176,47.405542299978364,-18.781205939359452,1917879600.0,28.68267943593331,28.61046825071437,28.68895418786195,-0.07848593714757968
2015-06-26,28.387794494628903,28.665512873567515,28.334042936160746,28.59384355936622,176267200,-0.005899566011467794,-0.6216221789201385,0.10204426407495651,0.0988130901826971,0.18558303786250407,0.38579711300002806,44.51502476098414,-74.30498326729628,1741612400.0,28.46245010145239,28.576210749778145,28.66664606243728,-0.09043531265913529
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820543,28.09887989993192,196645600,-0.017669901580940284,-0.46733733845027503,0.13440869252177404,0.11348822667904042,0.18228969752724147,0.39455454377205174,37.27067413164345,-191.20887159562758,1544966800.0,28.031690302736184,28.470730737154526,28.609160477643748,-0.1384297404892223
2015-06-30,28.092161178588867,28.246698847013032,27.964500146461077,28.12351639990226,177482800,0.007201195914440461,-0.11111043832613637,0.13750006217751537,0.11807983703070986,0.18018044985133,0.39180837488036396,41.43198861797206,-156.5483072918519,1722449600.0,28.101120057354326,28.412489266605963,28.57086423326931,-0.15837496666334872
2015-07-01,28.35420036315918,28.43034997397172,28.217580460031037,28.42139109571546,120955200,0.009284604350389802,-0.31579116440061417,0.14799824805641534,0.12410513456734916,0.1810595771391696,0.38797840491625596,46.409074150053115,-78.28155247465189,1843404800.0,28.33404359905398,28.403521742998766,28.5548150577056,-0.15129331470683383
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000,-0.0012646426219915519,0.010871818686913632,0.14524364597618267,0.12296843335478239,0.1803137761661269,0.3749835739790086,45.83542681054906,-88.14680693886794,1734560800.0,28.287009309556158,28.39042072054448,28.537300245804882,-0.1468795252604025
2015-07-06,28.21982192993164,28.27133505513761,27.96225972136456,27.98241762556912,112241600,-0.0034859011964623043,0.7681114551083682,0.13747099413627925,0.12222548011001788,0.17754236378464144,0.3736351312434607,44.2168603140628,-126.85405279700984,1622319200.0,28.151138902144606,28.36417475275789,28.513783333517974,-0.1496085807600842
2015-07-07,28.1503963470459,28.253420901868544,27.72037865938542,28.195189037409968,187787200,-0.0024632020279620193,-0.08403215879365765,0.12930489412296667,0.12058281899471764,0.1763340887568202,0.38502135347486516,43.06310863494459,-145.1034204911957,1434532000.0,28.041398636099956,28.331285767263736,28.486865778964486,-0.1555800117007493
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400,-0.02513638695071929,-0.9095262142553526,0.17577511093143494,0.1482831483912887,0.18328222152489845,0.40791259907005667,33.56875623784204,-226.12562965833027,1191485600.0,27.603913811090166,28.19595200110492,28.410180631428705,-0.21422863032378459
2015-07-09,26.89170265197754,27.785330006081224,26.70133114969724,27.73829716731068,314380000,-0.02060725993240453,-0.7809920742510927,0.18054041119217482,0.1535335053079778,0.18696964618018133,0.45620447459248015,28.20310835241444,-271.93720481316586,877105600.0,27.126121269252,27.995298255085324,28.29770078109899,-0.30240252601366535
2015-07-10,27.61062812805176,27.738289141701426,27.147016898615483,27.31051342214001,245418000,0.02638298827580332,0.5075744877611827,0.24502469564131027,0.1867689867678214,0.19447342805476067,0.48408890424472345,41.19932012779151,-155.95273620872385,1122523600.0,27.498644722789553,27.9361182355417,28.246806510502896,-0.31068827496119766
2015-07-13,28.143672943115234,28.16606928457996,27.843556499547745,28.002572745297982,165762000,0.019121791385696252,0.43750264909081743,0.26881914089385844,0.19794319443528888,0.19832630644732782,0.48918549369354325,48.62486977200745,-36.89190626050153,1288285600.0,28.051099575747646,27.96804972901455,28.2391669869927,-0.2711172579781511
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400,-0.00039810327668998724,-0.32330805502334287,0.25204351839182015,0.19787746229363715,0.198138593308796,0.47552054891545964,48.48629750448129,-15.07410203323735,1161213200.0,28.146655831464376,27.99334532218073,28.23126358681507,-0.23791826463434163
2015-07-15,28.403474807739254,28.477384275626225,28.125756402361706,28.157111623514105,134596800,0.009587026255626796,0.7006361069670318,0.2540002647702099,0.20010559997336627,0.19892917735329602,0.4666710720832496,52.04675443244764,26.35579394848364,1295810000.0,28.335538495242393,28.05644216611281,28.244019973550195,-0.1875778074373855
2015-07-16,28.78197479248047,28.79541567234173,28.522174169960014,28.60952109301468,144889600,0.013237825871220466,0.6311402109950031,0.2583048724505356,0.20556891676463165,0.20039722575242339,0.4613332001203371,56.56243991610492,98.87614944188086,1440699600.0,28.699854878260737,28.168062570169372,28.283868478656142,-0.11580590848677019
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800,0.008600393462038003,0.41220938359036263,0.2600922306298528,0.20713223740848508,0.19963826864498305,0.44933768528629586,59.27508211082873,137.80027771185937,1625358400.0,28.93277994913333,28.30075734603274,28.339180340480226,-0.03842299444748676
2015-07-20,29.579296112060547,29.780864859594622,29.2724592805298,29.332931271774846,235600800,0.01872495152197695,0.484583274516524,0.26954475677968914,0.2124770473301715,0.1980576736238292,0.47083401107394424,64.5389436113198,215.37776985168784,1860959200.0,29.544206750728325,28.497455617729326,28.431040768004696,0.06641484972463019
2015-07-21,29.28365898132324,29.76966652525816,29.187354898095368,29.75399062640201,307025600,-0.010045014428401444,-0.8076974993104268,0.2777525096886596,0.21550400676062603,0.19884442618680934,0.47879669793743335,60.03644047893268,167.5671218809592,1553933600.0,29.41356013489225,28.618409981359157,28.49419767269496,0.12421230866419819
2015-07-22,28.045129776000977,28.107840221823945,27.32171608458549,27.32171608458549,461802400,-0.04321465612489073,0.9202283165566423,0.3388595055341436,0.2668164801350674,0.2155062932211211,0.5847357121374559,45.66380969111494,-71.37836697716065,1092131200.0,27.82489536080347,28.530213026688667,28.46093338405096,0.06927964263770647
2015-07-23,28.03169059753418,28.46394495963105,28.0092925464828,28.26461460813976,203998000,-0.0004793131505875792,-0.5123122716817723,0.3152718910361542,0.26461322158067746,0.214814600433938,0.5754440479239411,45.53642085231856,-16.260045753076273,888133200.0,28.168309367882674,28.453517268357206,28.429137622086756,0.024379646270450195
2015-07-24,27.883867263793945,28.16158562396052,27.749487522341163,28.06751997581668,168649200,-0.005287389906467155,-0.4456528950292744,0.2919663367754279,0.26471250149066317,0.21476213579963235,0.5637764803307566,44.07977634950546,-48.79584132117486,719484000.0,27.931646803365208,28.365878806116704,28.38874722517618,-0.02286841905947412
2015-07-27,27.49640655517578,27.684539578096555,27.35082948484256,27.56807587135244,177822000,-0.013992961899308654,-0.2147652037665841,0.28150404796903067,0.26815857397677806,0.21298153394395636,0.5615808588036586,40.429217321218154,-106.30762864117435,541662000.0,27.510591872704964,28.232113844433485,28.32264791628726,-0.09053407185377438
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400,0.004956330617166493,0.0,0.28380504887197844,0.2621290892645863,0.21119831684646956,0.543224727264977,42.24546878889023,-84.28591499038392,676134400.0,27.61063035197583,28.1399465026817,28.271564820491676,-0.13161831780997701
2015-07-29,27.545673370361328,27.6598969048503,27.38441701784299,27.58150887480136,148046800,-0.0031661792126747024,-0.13008392311080888,0.27661848665449024,0.2606875094438098,0.20934036164260397,0.5241000958180008,41.376812291512046,-87.18879856813719,528087600.0,27.52999576435154,28.048519866940104,28.217795083444983,-0.16927521650487876
2015-07-30,27.40682601928711,27.45161870901364,27.25900706747272,27.395626992489685,134513200,-0.005053369658877482,0.058143042174555994,0.2612434850596068,0.2581538731740783,0.20233087280197573,0.5071405391801871,39.96996363945758,-97.93131396961377,393574400.0,27.37248393192449,27.949797736531952,28.15772330091477,-0.20792556438281906
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000,-0.008782583107249664,-0.7514442964622485,0.2504496778149594,0.2593625174052207,0.19346007042081373,0.49859204777802596,37.5940438698427,-103.99375365236665,222034400.0,27.238099802085287,27.829394577114325,28.084349515685336,-0.2549549385710108
2015-08-03,26.526636123657227,27.451618663971853,26.320585308551166,27.211974185991803,279904000,-0.023860159129581948,-0.6059397444380987,0.21897446451161232,0.27066918204798734,0.1988297453871693,0.5437664268953589,32.101433200721,-142.28696131155075,-57869600.0,26.76628003206008,27.62897019965939,27.968963338498067,-0.339993138838679
2015-08-04,25.675559997558597,26.36089802378289,25.364246207297786,26.298187578080213,496554400,-0.032609798340296425,-0.6247192552334261,0.24435618062918787,0.2901872799157053,0.204054198878663,0.5879538189999362,26.550789845843802,-209.92878918941898,-554424000.0,25.800234742879756,27.328445553182345,27.799081609539588,-0.47063605635724315
2015-08-05,25.84576988220215,26.302662373753613,25.106678735247783,25.29705017954478,397250400,0.0066073800612196365,0.4588020145015506,0.19590326948181122,0.28215884403733205,0.20442917452396384,0.6313845203932144,29.187895063937326,-180.6337358098978,-157173600.0,25.751703663734514,27.100341603800775,27.654391851959037,-0.5540502481582621
2015-08-06,25.90201568603516,26.210239723891853,25.674786517417267,26.091000281327556,211612000,0.0021738447496826296,-0.3529432507028347,0.199242724298772,0.27481103039889865,0.20399965289011437,0.6245322836847409,30.081249951435513,-147.43984285196,54438400.0,25.929013975781427,26.91598377029837,27.52458621003875,-0.6086024397403769
2015-08-07,25.9897575378418,26.153994127175643,25.76027808655149,25.77827694607466,154681600,0.0033817281612904537,0.5371398925781248,0.20702802272407728,0.25484511477110366,0.20018444899278512,0.608045409180413,31.53236940375821,-125.83022515944266,209120000.0,25.968009917189644,26.773487426843513,27.41089519728342,-0.637407770439907
2015-08-10,26.934675216674805,26.995419217814423,26.21698661975205,26.21698661975205,219806400,0.03571197846497576,0.9219662674831217,0.2928322783482143,0.27957151103306443,0.2127416173582351,0.6364465713798566,44.8154516676466,-62.41480528437286,428926400.0,26.715693684747094,26.79828554835602,27.375619643164264,-0.5773340948082435
