Date,Close,High,Low,Open,Volume,log_ret,candle_ratio,volatility_10,volatility_20,volatility_63,ATR_14,RSI_14,CCI_20,OBV,VWAP,EMA_12,EMA_26,MACD_line,sentiment_mean,sentiment_std,tweet_volume
2015-04-23,28.920974731445312,29.088251135817,28.57973113878685,28.6154175884988,183083600,0.0081302803263438,0.6008753731043465,0.1615947164470806,0.1768762112894613,0.2395421547666894,0.4762196000786973,60.27437137684125,201.57780978569744,3767827200.0,28.86298566868305,28.359372172331607,28.187791066529314,0.1715811058022929,0.3243243243243243,0.5298875171022438,37
2015-04-24,29.05702209472656,29.13508576665192,28.82283448219716,29.10386097853111,178103600,0.0046930773890783,-0.1500038146723356,0.1617474012833354,0.1763026080962459,0.2395221802191708,0.4645075775341303,61.72498010008773,216.31096783487584,3945930800.0,29.00498078119188,28.46670292962314,28.25217855009948,0.2145243795236595,0.1,0.4025778999364489,30
2015-04-27,29.585622787475582,29.69268215143176,29.25106993241971,29.509791623775687,387816800,0.0180283481736545,0.1717143693839372,0.1768255336224329,0.1801566483312834,0.2415537965236111,0.4767327546177783,66.79799460886137,273.57046165964005,4333747600.0,29.509791623775683,28.638844446215824,28.350952197312523,0.2878922489033009,0.6857142857142857,0.5297851157852238,35
2015-04-28,29.119474411010746,30.00715353104131,28.89867174682491,29.98931371036218,475696000,-0.0158813525989729,-0.7847123080748979,0.2007894301532906,0.174325417642905,0.2318804650560603,0.5218576853033943,59.32996696104067,185.83822206022265,3858051600.0,29.34176656295899,28.71278751772273,28.407879768697576,0.3049077490251584,-0.0175438596491228,0.5506887917539348,57
2015-04-29,28.691251754760746,29.34920500040265,28.61542059359469,29.030266256132062,253544400,-0.0148149147009974,-0.4620083204630441,0.2203321929505272,0.1734851110923246,0.2090546962431434,0.5369953082680061,53.42132962601293,86.18272626800966,3604507200.0,28.88529244958603,28.70947432342089,28.428870286183734,0.2806040372371505,-0.0217391304347826,0.5769317477361544,46
2015-04-30,27.912851333618164,28.691243585622253,27.78572135720705,28.691243585622253,332781600,-0.027505055341626,-0.8596059020730926,0.2636043328557174,0.20199745181992,0.2087839644030658,0.563319243216984,44.70577615608221,-56.3299351417767,3271725600.0,28.129938758815825,28.58691694037432,28.39064666006777,0.1962702803065461,-0.2452830188679245,0.7313228366712373,53
2015-05-01,28.76038360595703,29.0235668681477,27.946306621803032,28.12473373133924,234050400,0.0299116668898822,0.5900615721917349,0.296759810461108,0.2262482792292697,0.2142369537454782,0.6024189783107377,53.58502564074025,21.518249301950377,3505776000.0,28.576752365302585,28.61360411969473,28.41803458198549,0.1955695377092432,0.5245901639344263,0.6734626289322267,61
2015-05-04,28.70462417602539,29.121702236013707,28.60648816191049,28.883052983211893,203953200,-0.0019406400375947,-0.3463197458203693,0.2770354259721855,0.2197285926371547,0.2131972695320288,0.596190056581629,52.98222535144615,58.99248404663114,3301822800.0,28.810938191316527,28.627607205284065,28.439263440803263,0.1883437644808019,0.054054054054054,0.2292434351351256,37
2015-05-05,28.05782699584961,28.64886887568983,28.053365339233785,28.58195763943982,197085600,-0.0227906005725961,-0.8801469873872031,0.3007642371334074,0.2318567294011236,0.2185935618932678,0.6001235408823415,46.454099329534095,-45.38360402409605,3104737200.0,28.25335373692441,28.53994871152492,28.411008889325213,0.1289398221997046,-0.5,0.6717287489717273,42
2015-05-06,27.88163185119629,28.269712636977108,27.513623417372457,28.227335402903112,288564000,-0.0062995149027234,-0.4572258706288484,0.2906907779598395,0.2326589071676089,0.2186480796825551,0.6112639465053636,44.83351503434851,-110.72728767630944,2816173200.0,27.88832263518195,28.438669194551284,28.37179577538974,0.0668734191615456,-0.2608695652173913,0.6122738170566664,46
2015-05-07,28.05409049987793,28.23774326417736,27.77637035192729,27.944345503740124,175763600,0.0061663347818523,0.2378661452025682,0.2887750844068092,0.2320671330209319,0.2185447317320239,0.6005574440585567,46.790174038486576,-84.73986716797799,2991936800.0,28.02273470532753,28.379503241524613,28.348262051277757,0.0312411902468596,0.0833333333333333,0.3683941988065036,36
2015-05-08,28.5826473236084,28.5826473236084,28.244456933474385,28.3721179576171,222201600,0.0186653465403336,0.622517292427716,0.3071872074029705,0.2412788732234516,0.2206201928631563,0.5954145426065505,52.366448996212725,-5.319907559698162,3214138400.0,28.469917193563724,28.41075617722981,28.365623923302245,0.0451322539275658,0.59375,0.5599179087296002,32
2015-05-11,28.291486740112305,28.569205099876047,28.13694909786364,28.53113115312036,168143200,-0.0102388592606481,-0.5544038992920107,0.28871408873187,0.2441304156518815,0.2215070236620645,0.5847205199735654,49.30140164304622,-30.28730490878267,3045995200.0,28.332546979284,28.39240703305789,28.36013228010299,0.0322747529548941,-0.3333333333333333,0.5345224838248487,36
2015-05-12,28.19070053100586,28.41690575908945,27.95553471752493,28.13022854069088,192640000,-0.0035687823345846,0.131070190512864,0.2816200620346959,0.2439626877924783,0.2185886567978044,0.5759098429443478,48.24865826887187,-56.9266202545578,2853355200.0,28.18771366920674,28.36137526351142,28.34758178016987,0.0137934833415478,0.0277777777777777,0.2914114529675093,36
2015-05-13,28.22206115722656,28.486342089006992,28.1907059372468,28.25341637720633,138776800,0.0011118274841632,-0.1060601681935244,0.2745538577558143,0.2436007211501736,0.2137129238432992,0.5558906797341182,48.616326998719,-36.802635595930624,2992132000.0,28.29970306116012,28.33994232408298,28.338283956248144,0.0016583678348354,0.0,0.2626128657194451,30
2015-05-14,28.880521774291992,28.880521774291992,28.479622656033424,28.53561436300858,180814000,0.0230633981996626,0.8603346716790649,0.2580696374751134,0.2562092772351865,0.2171814393303005,0.5632171038292121,55.72831329299752,41.82998694993561,3172946000.0,28.746888734872467,28.423108393345903,28.37844972054769,0.0446586727982172,0.8333333333333334,0.4472135954999579,36
2015-05-15,28.840211868286133,29.00146827165292,28.71479098065927,28.907402605932774,152832000,-0.0013967221140545,-0.2343776077056926,0.211738787301886,0.2521169924648538,0.2170141114125253,0.5434642600552435,55.224391237147394,54.313063604768416,3020114000.0,28.852157040199444,28.487278158721324,28.41265432408387,0.0746238346374532,0.0689655172413793,0.3713906763541037,29
2015-05-18,29.158241271972656,29.276943414923643,28.748381575241645,28.75286186859711,203531600,0.010966933564831,0.7669479196974164,0.217781263218528,0.2425988875103732,0.21778469623106,0.5423998014571546,58.41903342019733,83.82462465417869,3223645600.0,29.061188754045983,28.590503253067684,28.467882986890448,0.1226202661772362,0.282051282051282,0.5595448314063639,39
2015-05-19,29.131372451782227,29.312785069878043,29.03506492050052,29.27023081773937,178532800,-0.0009219077079762,-0.499993847289725,0.1721909280376844,0.241489728857727,0.2173862507834425,0.5234941120228952,58.04225070371507,90.74468803133676,3045112800.0,29.1597408140536,28.673713899023767,28.51703035466021,0.1566835443635561,0.0689655172413793,0.4575583087556493,29
2015-05-20,29.12912368774414,29.33517274939842,28.96786730602124,29.11568622551097,145819600,-7.7196872262153e-05,0.0365838908065727,0.1646874742768011,0.2373494798220469,0.2173357255850004,0.5123377785482013,58.00852908349176,79.17482173713027,2899293200.0,29.1440545810546,28.743776943442285,28.562370601555315,0.1814063418869693,0.03125,0.4003526671130294,32
2015-05-21,29.42700386047364,29.48075713398518,29.07761612630576,29.131369399817302,158921600,0.0101742637296005,0.7333276819395775,0.1671178068958295,0.238299712332464,0.217673066433153,0.5045380092004311,61.222393699892365,101.10629295324316,3058214800.0,29.328459040254856,28.848888776831725,28.62641750962334,0.2224712672083839,0.2352941176470588,0.6059714729465038,34
2015-05-22,29.6845703125,29.780877852980467,29.429248192744264,29.474044305040422,182384000,0.008714641276299,0.5987151576410237,0.1506150903387031,0.2395801698037773,0.2117119915549361,0.4937762937223168,63.8021664503212,135.61891334864387,3240598800.0,29.631565452741583,28.977455166934536,28.704799198725315,0.2726559682092215,0.4193548387096774,0.501610310127101,31
2015-05-26,29.03057861328125,29.767431377512352,28.91859520135844,29.69800220891421,282790400,-0.0222776833135656,-0.7862808093984228,0.1891830783689288,0.2444078537039094,0.216020336133538,0.5191377138960023,53.982034442725954,80.70487821183562,2957808400.0,29.238868397384014,28.98562800483403,28.72893100721094,0.2566969976230915,-0.24,0.6869037302955033,50
2015-05-27,29.572586059570312,29.621859047780447,29.126894144574283,29.191843037689388,183332800,0.0184980761539357,0.7692323625667995,0.2011575219631348,0.2469982339460082,0.2128105517237495,0.5242907653676591,59.540108332457024,110.04313185521366,3141141200.0,29.44044641730835,29.075929244024227,28.79142397405237,0.2845052699718522,0.6376811594202898,0.5680465622162454,69
2015-05-28,29.514345169067383,29.552419115666552,29.362049382670712,29.532262923489736,122933200,-0.0019713634860893,-0.0941208150076266,0.2033179871630833,0.2403668743915668,0.2114288474490257,0.501879759048512,58.71940539559988,104.47630870260566,3018208000.0,29.476271222468217,29.14337784787702,28.844973692201638,0.2984041556753851,-0.0526315789473684,0.324442842261525,38
2015-05-29,29.17839431762696,29.44043506251689,29.0932858403686,29.3911620933107,203538000,-0.0114479073003601,-0.612900050206236,0.188233759091288,0.2206969274995215,0.2104639927470716,0.4961068711663886,54.0880302996388,63.70847624561689,2814670000.0,29.23737174017081,29.14876499706932,28.86967151630721,0.2790934807621035,-0.0625,0.2459346884189824,32
2015-06-01,29.23662757873535,29.42700074532244,29.12688602261133,29.178397435025925,128451200,0.001993777576672,0.1940262816279047,0.1877807643849328,0.1949825688379329,0.2102861531817591,0.4821074319910116,54.7542026477448,61.46735818889734,2943121200.0,29.26350478222304,29.16228231732563,28.896853446857445,0.2654288704681846,0.06,0.3136356914300021,50
2015-06-02,29.10672950744629,29.263505598366184,28.963390878967747,29.08433145840239,134670400,-0.0044528903516658,0.0746316244961129,0.1815549998810243,0.1956572895691964,0.2104597317089443,0.4691079525201134,52.909975086077374,36.3059661688345,2808450800.0,29.111208661593405,29.15373573119035,28.91239982171588,0.2413359094744684,0.0666666666666666,0.2537081317024624,30
2015-06-03,29.14256477355957,29.32621922681494,29.09329179426973,29.26350878362112,123934000,0.0012304104651073,-0.5192347193286327,0.1816291576588967,0.174891302035981,0.2100542170751622,0.4522379153790487,53.37652094744201,42.62272526359215,2932384800.0,29.187358598214747,29.152017122324075,28.929449077408005,0.2225680449160698,-0.037037037037037,0.1924500897298752,27
2015-06-04,28.97234535217285,29.24558512126308,28.87156097577843,29.02161832151451,153800400,-0.0058580459919475,-0.1317374023482138,0.184034551106259,0.1746237158395597,0.2075977992039275,0.4466512175294486,50.801814024758265,12.011920466064288,2778584400.0,29.02983048307145,29.12437531153158,28.93262657924244,0.1917487322891418,0.0,0.254000254000381,32
2015-06-05,28.813331604003903,29.04625902333937,28.748382726330405,29.003704778414857,142507200,-0.0055035835146139,-0.6391014535984527,0.1750895375281907,0.1757683000008758,0.207923649508589,0.4360244374922713,48.45062694457785,-27.372596411697906,2636077200.0,28.86932445122456,29.0765224334504,28.923789914409955,0.1527325190404447,-0.1333333333333333,0.3457459036417604,30
2015-06-08,28.62296295166016,28.938757017532883,28.40571484258142,28.869324426182363,210699200,-0.0066288868708008,-0.4621800789865019,0.1651976814619193,0.1653120084691099,0.2082258009459116,0.4429542758822135,45.72238852597626,-75.65795665855059,2425378000.0,28.65581160392482,29.00674405163652,28.901506435687747,0.10523761594877,-0.0263157894736842,0.4341404745423379,38
2015-06-09,28.53785514831543,28.68567408707936,28.134715850173816,28.37659874556621,224301600,-0.0029778393334813,0.2926835319767917,0.1285899715371288,0.1612659330404011,0.2039014380287661,0.4506688445267371,44.51553883625408,-123.03683721185357,2201076400.0,28.4527483618562,28.934607297279427,28.8745693032898,0.0600379939896313,0.1025641025641025,0.4469117300619178,39
2015-06-10,28.864845275878903,28.967868100801432,28.63415801258252,28.64983562186176,156349200,0.0113929714831235,0.6443007317060683,0.0988246227092237,0.1650418904086516,0.2014080300850784,0.4491934236666846,49.97853190908558,-56.86464719198244,2357425600.0,28.822290463087626,28.923874678602424,28.873849004963063,0.0500256736393609,0.1875,0.6927039119836262,32
2015-06-11,28.79989051818848,29.155996916506165,28.775254033039708,28.932030112412694,141563600,-0.0022528425481547,-0.3470572923678946,0.0987987553745361,0.1654922923328181,0.1985023672907889,0.4443040993666683,48.94754953323392,-48.84956240178318,2215862000.0,28.910380489244783,28.904800192384894,28.868370598535314,0.0364295938495793,-0.0909090909090909,0.5222329678670935,33
2015-06-12,28.481853485107425,28.74165575625706,28.468416025817213,28.71030054542601,147544800,-0.0111044210212241,-0.8360682392375389,0.0979341600387707,0.1487026816749703,0.1993179890571343,0.4362448417241397,44.145709806777454,-139.40066783921478,2068317200.0,28.56397508906057,28.83973146818836,28.83973970124436,-8.233055996953453e-06,-0.5666666666666667,0.5683207771559354,30
2015-06-15,28.425865173339844,28.497534479294885,28.154865556799507,28.242212470034367,175955600,-0.0019676884314492,0.5359479405604802,0.0949118771011251,0.1487522202559173,0.1982431368689736,0.4295608474935138,43.3396514546301,-168.95940809000433,1892361600.0,28.35942173647808,28.77605973051936,28.809082328806987,-0.0330225982876299,-0.0357142857142857,0.2672612419124244,56
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400,0.0053436238556736,0.3851360407452004,0.1025997329225406,0.1441590612659072,0.1957511923960752,0.4225543563340019,46.21654900336277,-113.69557207014644,2018338000.0,28.505006685822533,28.745614982596155,28.79197762808192,-0.046362645485761,0.0,0.4472135954999579,31
2015-06-17,28.51097679138184,28.64087624799022,28.38555421058821,28.60504244542864,131672400,-0.0023539363879234,-0.3684196436936985,0.1011713361368975,0.1442377479120342,0.1945120750530153,0.4106091906960025,45.12791294511001,-97.89353401298236,1886665600.0,28.512469083320088,28.709516799332416,28.77116275128932,-0.0616459519569012,0.0,0.0,28
2015-06-18,28.64087677001953,28.73718257246028,28.49305955507052,28.49529970174996,141628800,0.0045457914042348,0.5963266791723619,0.1040521274246197,0.145589626824438,0.1941230776616654,0.3987173211741278,47.69310471275331,-67.42774003683878,2028294400.0,28.623706299183443,28.69895679482274,28.76151193786193,-0.0625551430391837,-0.0714285714285714,0.3779644730092272,28
2015-06-19,28.35420036315918,28.627440169415465,28.3094076806092,28.602803681393585,218867600,-0.0100597749451916,-0.7816915786419775,0.1116270476686375,0.1429701761814936,0.1935047985768017,0.3939138760481423,42.924007482542514,-96.04755229621271,1809426800.0,28.43034940439461,28.645917343797574,28.731340710106167,-0.0854233663085892,-0.1875,0.5922891621605981,32
2015-06-22,28.580411911010746,28.6811963172324,28.461709745410968,28.553535271943563,136157200,0.0079464048024631,0.1224523160763066,0.117109122477567,0.1422409086602946,0.1930489108397512,0.3891340244785049,47.39415717963796,-61.46952616384494,1945584000.0,28.574439324551367,28.63583958490729,28.72016079906206,-0.084321214154766,0.2962962962962963,0.4653216269680752,27
2015-06-23,28.45051002502441,28.58041121425157,28.41691465419236,28.5512961375206,121075600,-0.0045554974819328,-0.6164417921679033,0.1184365418320289,0.1208634831197092,0.193091832870324,0.3730171125027823,45.20469471703446,-73.79827855964523,1824508400.0,28.482611964489447,28.607327344925316,28.700186667651863,-0.0928593227265501,-0.08,0.4,25
2015-06-24,28.692392349243164,29.07089686012433,28.47066565345941,28.49082184910729,221123600,0.008465925210205,0.3358214266396847,0.1110198082277801,0.1033678057522005,0.1860574075922348,0.3906863784025777,49.85041837935887,-10.980918769359796,2045632000.0,28.744651620942303,28.62041426866652,28.6996093107327,-0.0791950420661784,0.0975609756097561,0.4901468172282917,41
2015-06-25,28.55576515197754,28.936508003844853,28.55576515197754,28.86036011696378,127752400,-0.0047731652031575,-0.8000017951548805,0.1127779009024337,0.1040098314522298,0.1859252161094169,0.3899761265072017,47.40554229997837,-18.78120593935945,1917879600.0,28.68267943593331,28.61046825071437,28.68895418786195,-0.0784859371475796,0.0303030303030303,0.3046358979224712,33
2015-06-26,28.387794494628903,28.665512873567515,28.334042936160746,28.59384355936622,176267200,-0.0058995660114677,-0.6216221789201385,0.1020442640749565,0.0988130901826971,0.185583037862504,0.385797113000028,44.51502476098414,-74.30498326729628,1741612400.0,28.46245010145239,28.576210749778145,28.66664606243728,-0.0904353126591352,-0.2258064516129032,0.4973045625740722,31
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820543,28.09887989993192,196645600,-0.0176699015809402,-0.467337338450275,0.134408692521774,0.1134882266790404,0.1822896975272414,0.3945545437720517,37.27067413164345,-191.2088715956276,1544966800.0,28.031690302736184,28.47073073715453,28.609160477643748,-0.1384297404892223,-0.3333333333333333,0.7171371656006361,36
2015-06-30,28.092161178588867,28.246698847013032,27.96450014646108,28.12351639990226,177482800,0.0072011959144404,-0.1111104383261363,0.1375000621775153,0.1180798370307098,0.18018044985133,0.3918083748803639,41.43198861797206,-156.5483072918519,1722449600.0,28.10112005735433,28.412489266605963,28.57086423326931,-0.1583749666633487,-0.0666666666666666,0.2537081317024624,30
2015-07-01,28.35420036315918,28.43034997397172,28.21758046003104,28.42139109571546,120955200,0.0092846043503898,-0.3157911644006141,0.1479982480564153,0.1241051345673491,0.1810595771391696,0.3879784049162559,46.40907415005312,-78.28155247465189,1843404800.0,28.33404359905398,28.40352174299877,28.5548150577056,-0.1512933147068338,0.037037037037037,0.3375797890278889,27
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000,-0.0012646426219915,0.0108718186869136,0.1452436459761826,0.1229684333547823,0.1803137761661269,0.3749835739790086,45.83542681054906,-88.14680693886794,1734560800.0,28.28700930955616,28.39042072054448,28.53730024580488,-0.1468795252604025,-0.037037037037037,0.1924500897298752,27
2015-07-06,28.21982192993164,28.27133505513761,27.96225972136456,27.98241762556912,112241600,-0.0034859011964623,0.7681114551083682,0.1374709941362792,0.1222254801100178,0.1775423637846414,0.3736351312434607,44.2168603140628,-126.85405279700984,1622319200.0,28.15113890214461,28.36417475275789,28.51378333351797,-0.1496085807600842,0.064516129032258,0.2497310381147074,31
2015-07-07,28.1503963470459,28.253420901868544,27.72037865938542,28.195189037409968,187787200,-0.002463202027962,-0.0840321587936576,0.1293048941229666,0.1205828189947176,0.1763340887568202,0.3850213534748651,43.06310863494459,-145.1034204911957,1434532000.0,28.04139863609996,28.331285767263736,28.48686577896449,-0.1555800117007493,0.0789473684210526,0.4866642633922876,38
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400,-0.0251363869507192,-0.9095262142553526,0.1757751109314349,0.1482831483912887,0.1832822215248984,0.4079125990700566,33.56875623784204,-226.12562965833027,1191485600.0,27.60391381109017,28.19595200110492,28.410180631428705,-0.2142286303237845,-0.7105263157894737,0.5651067699567265,38
2015-07-09,26.89170265197754,27.785330006081224,26.70133114969724,27.73829716731068,314380000,-0.0206072599324045,-0.7809920742510927,0.1805404111921748,0.1535335053079778,0.1869696461801813,0.4562044745924801,28.20310835241444,-271.93720481316586,877105600.0,27.126121269252,27.995298255085324,28.29770078109899,-0.3024025260136653,-0.4754098360655737,0.697771628759467,61
2015-07-10,27.61062812805176,27.738289141701426,27.147016898615483,27.31051342214001,245418000,0.0263829882758033,0.5075744877611827,0.2450246956413102,0.1867689867678214,0.1944734280547606,0.4840889042447234,41.19932012779151,-155.95273620872385,1122523600.0,27.498644722789557,27.9361182355417,28.246806510502896,-0.3106882749611976,0.1162790697674418,0.6972497784862424,43
2015-07-13,28.143672943115234,28.16606928457996,27.843556499547745,28.002572745297982,165762000,0.0191217913856962,0.4375026490908174,0.2688191408938584,0.1979431944352888,0.1983263064473278,0.4891854936935432,48.62486977200745,-36.89190626050153,1288285600.0,28.05109957574765,27.96804972901455,28.2391669869927,-0.2711172579781511,0.125,0.6090712125322324,32
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400,-0.0003981032766899,-0.3233080550233428,0.2520435183918201,0.1978774622936371,0.198138593308796,0.4755205489154596,48.48629750448129,-15.07410203323735,1161213200.0,28.146655831464376,27.99334532218073,28.23126358681507,-0.2379182646343416,0.0,0.3713906763541038,30
2015-07-15,28.40347480773925,28.477384275626225,28.125756402361706,28.157111623514105,134596800,0.0095870262556267,0.7006361069670318,0.2540002647702099,0.2001055999733662,0.198929177353296,0.4666710720832496,52.04675443244764,26.35579394848364,1295810000.0,28.335538495242396,28.05644216611281,28.244019973550195,-0.1875778074373855,0.0,0.254000254000381,32
2015-07-16,28.78197479248047,28.79541567234173,28.522174169960014,28.60952109301468,144889600,0.0132378258712204,0.6311402109950031,0.2583048724505356,0.2055689167646316,0.2003972257524233,0.4613332001203371,56.56243991610492,98.87614944188086,1440699600.0,28.699854878260737,28.16806257016937,28.283868478656142,-0.1158059084867701,0.4333333333333333,0.6789105539243628,30
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800,0.008600393462038,0.4122093835903626,0.2600922306298528,0.207132237408485,0.199638268644983,0.4493376852862958,59.27508211082873,137.80027771185937,1625358400.0,28.93277994913333,28.30075734603274,28.339180340480222,-0.0384229944474867,0.5666666666666667,0.5040069329937308,30
2015-07-20,29.579296112060547,29.780864859594622,29.2724592805298,29.332931271774846,235600800,0.0187249515219769,0.484583274516524,0.2695447567796891,0.2124770473301715,0.1980576736238292,0.4708340110739442,64.5389436113198,215.37776985168784,1860959200.0,29.544206750728325,28.49745561772933,28.431040768004696,0.0664148497246301,0.6052631578947368,0.6383879056384401,38
2015-07-21,29.28365898132324,29.76966652525816,29.187354898095368,29.75399062640201,307025600,-0.0100450144284014,-0.8076974993104268,0.2777525096886596,0.215504006760626,0.1988444261868093,0.4787966979374333,60.03644047893268,167.5671218809592,1553933600.0,29.41356013489225,28.61840998135916,28.49419767269496,0.1242123086641981,-0.0512820512820512,0.455880752454893,39
2015-07-22,28.045129776000977,28.107840221823945,27.32171608458549,27.32171608458549,461802400,-0.0432146561248907,0.9202283165566424,0.3388595055341436,0.2668164801350674,0.2155062932211211,0.5847357121374559,45.66380969111494,-71.37836697716065,1092131200.0,27.82489536080347,28.530213026688667,28.46093338405096,0.0692796426377064,-0.5769230769230769,0.7500628430182509,52
2015-07-23,28.03169059753418,28.46394495963105,28.0092925464828,28.26461460813976,203998000,-0.0004793131505875,-0.5123122716817723,0.3152718910361542,0.2646132215806774,0.214814600433938,0.5754440479239411,45.53642085231856,-16.260045753076273,888133200.0,28.168309367882674,28.453517268357206,28.42913762208676,0.0243796462704501,-0.1666666666666666,0.4472135954999579,36
2015-07-24,27.883867263793945,28.16158562396052,27.749487522341163,28.06751997581668,168649200,-0.0052873899064671,-0.4456528950292744,0.2919663367754279,0.2647125014906631,0.2147621357996323,0.5637764803307566,44.07977634950546,-48.79584132117486,719484000.0,27.931646803365208,28.365878806116704,28.38874722517618,-0.0228684190594741,-0.088235294117647,0.5144957554275266,34
2015-07-27,27.49640655517578,27.684539578096555,27.35082948484256,27.56807587135244,177822000,-0.0139929618993086,-0.2147652037665841,0.2815040479690306,0.268158573976778,0.2129815339439563,0.5615808588036586,40.42921732121816,-106.30762864117436,541662000.0,27.510591872704964,28.232113844433485,28.32264791628726,-0.0905340718537743,-0.5151515151515151,0.6671399834935375,33
